dataMessageGUID,sensorID,messageDate,state,signalStrength,voltage,battery,rawData,displayData,plotValue,metNotificationRequirements,gatewayID,dataValue,dataType,plotValues,plotLabels,applicationID,sensorName,accountID
f814a2e2-9e35-4c9d-ad07-5b63b0f21e80,518776,2020-11-04 11:11:11,0,75,2.59,100,"46.29,16.81,5.2,38.8",46.29% @ 16.8° C D: 5.2° C G/KG: 5.5,46.29,False,947629,46.29|16.81|5.2|38.8|15.8|10.5,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,46.29|16.81|5.2|5.54285714285714|15.8|10.5,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
9165a52d-2354-436e-8611-685e78a5a9df,518776,2020-11-04 09:11:11,0,73,2.59,100,"43.37,16.66,4.2,36",43.37% @ 16.7° C D: 4.2° C G/KG: 5.1,43.37,False,947629,43.37|16.66|4.2|36|15.5|10,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,43.37|16.66|4.2|5.14285714285714|15.5|10,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
127246d3-76c1-4083-9881-af823f8e2955,518776,2020-11-04 07:11:12,0,75,2.57,100,"42.39,16.16,3.4,34.1",42.39% @ 16.2° C D: 3.4° C G/KG: 4.9,42.39,False,947629,42.39|16.16|3.4|34.1|14.9|9.5,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,42.39|16.16|3.4|4.87142857142857|14.9|9.5,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
58dfeffc-3823-4ec7-b0b3-b0cca1b8d317,518776,2020-11-04 05:11:12,0,75,2.58,100,"44.93,15.1,3.2,33.7",44.93% @ 15.1° C D: 3.2° C G/KG: 4.8,44.93,False,947629,44.93|15.1|3.2|33.7|13.8|8.9,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,44.93|15.1|3.2|4.81428571428571|13.8|8.9,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
28c68281-dd88-4eae-8c51-64bd4471455b,518776,2020-11-04 03:11:11,0,75,2.59,100,"45.98,15.54,4,35.5",45.98% @ 15.5° C D: 4° C G/KG: 5.1,45.98,False,947629,45.98|15.54|4|35.5|14.4|9.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,45.98|15.54|4|5.07142857142857|14.4|9.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
135360f7-bd0f-41d5-9278-3a2554150aa4,518776,2020-11-04 01:11:12,0,74,2.59,100,"47.45,15.99,4.8,37.7",47.45% @ 16° C D: 4.8° C G/KG: 5.4,47.45,False,947629,47.45|15.99|4.8|37.7|14.9|10,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,47.45|15.99|4.8|5.38571428571429|14.9|10,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
2fe260bd-c7e6-4187-b12a-10a3062055ad,518776,2020-11-05 23:11:11,0,75,2.6,100,"58.55,16.74,8.6,48.9",58.55% @ 16.7° C D: 8.6° C G/KG: 7,58.55,False,947629,58.55|16.74|8.6|48.9|16|11.9,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,58.55|16.74|8.6|6.98571428571429|16|11.9,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
31e4f1b9-93cf-4b5a-8ee2-2f45c0a11eee,518776,2020-11-05 21:11:10,0,75,2.6,100,"58.04,16.99,8.7,49.2",58.04% @ 17° C D: 8.7° C G/KG: 7,58.04,False,947629,58.04|16.99|8.7|49.2|16.3|12.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,58.04|16.99|8.7|7.02857142857143|16.3|12.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
0f78688d-81bf-40d1-bb47-55f00a3a6adc,518776,2020-11-05 19:11:11,0,74,2.6,100,"56.25,17.43,8.6,49.1",56.25% @ 17.4° C D: 8.6° C G/KG: 7,56.25,False,947629,56.25|17.43|8.6|49.1|16.7|12.2,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,56.25|17.43|8.6|7.01428571428571|16.7|12.2,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
a11ff126-c873-4693-8235-39e910aa602c,518776,2020-11-05 17:11:12,0,71,2.59,100,"55.71,17.36,8.4,48.4",55.71% @ 17.4° C D: 8.4° C G/KG: 6.9,55.71,False,947629,55.71|17.36|8.4|48.4|16.6|12.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,55.71|17.36|8.4|6.91428571428571|16.6|12.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
6c9314b6-dbfa-4f94-830f-7d4c49d4985f,518776,2020-11-05 15:11:11,0,70,2.59,100,"54.5,17.06,7.8,46.5",54.5% @ 17.1° C D: 7.8° C G/KG: 6.6,54.5,False,947629,54.5|17.06|7.8|46.5|16.2|11.7,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,54.5|17.06|7.8|6.64285714285714|16.2|11.7,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
b31775fe-1f44-47ac-86ff-21fca3d5b379,518776,2020-11-05 13:11:11,0,72,2.59,100,"52.06,16.68,6.8,43.3",52.06% @ 16.7° C D: 6.8° C G/KG: 6.2,52.06,False,947629,52.06|16.68|6.8|43.3|15.8|11.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,52.06|16.68|6.8|6.18571428571429|15.8|11.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
5a00c61c-c45f-4278-9764-a26d85bc50d1,518776,2020-11-05 11:11:11,0,72,2.58,100,"50.61,16.61,6.3,41.9",50.61% @ 16.6° C D: 6.3° C G/KG: 6,50.61,False,947629,50.61|16.61|6.3|41.9|15.6|10.9,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,50.61|16.61|6.3|5.98571428571429|15.6|10.9,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
892df137-cde1-4edf-b14f-a6c5852076a2,518776,2020-11-05 09:11:11,0,72,2.58,100,"52.01,15.95,6.1,41.2",52.01% @ 16° C D: 6.1° C G/KG: 5.9,52.01,False,947629,52.01|15.95|6.1|41.2|15|10.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,52.01|15.95|6.1|5.88571428571429|15|10.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
ad7ac7cf-528a-4537-996a-43cf22d9bc0b,518776,2020-11-05 07:11:11,0,75,2.57,100,"48,15.98,5,38.1",48% @ 16° C D: 5° C G/KG: 5.4,48,False,947629,48|15.98|5|38.1|14.9|10,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,48|15.98|5|5.44285714285714|14.9|10,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
d62fb033-6a69-416d-a4a3-bdc25108870a,518776,2020-11-05 05:11:11,0,75,2.57,100,"49.13,14.48,3.9,35.4",49.13% @ 14.5° C D: 3.9° C G/KG: 5.1,49.13,False,947629,49.13|14.48|3.9|35.4|13.3|8.9,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,49.13|14.48|3.9|5.05714285714286|13.3|8.9,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
550e2afc-1c66-4a2b-a0c2-3afef83d12a2,518776,2020-11-05 03:11:10,0,75,2.57,100,"48.96,14.92,4.3,36.3",48.96% @ 14.9° C D: 4.3° C G/KG: 5.2,48.96,False,947629,48.96|14.92|4.3|36.3|13.7|9.2,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,48.96|14.92|4.3|5.18571428571429|13.7|9.2,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
4addbd75-ab83-455f-8e5b-a13510902760,518776,2020-11-05 01:11:10,0,76,2.58,100,"49.14,15.37,4.8,37.5",49.14% @ 15.4° C D: 4.8° C G/KG: 5.4,49.14,False,947629,49.14|15.37|4.8|37.5|14.2|9.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,49.14|15.37|4.8|5.35714285714286|14.2|9.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
cc0b456a-b9af-4e0c-b1f8-49af0a55d74c,518776,2020-11-06 23:11:11,0,74,2.6,100,"44.44,17.01,4.8,37.8",44.44% @ 17° C D: 4.8° C G/KG: 5.4,44.44,False,947629,44.44|17.01|4.8|37.8|15.9|10.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,44.44|17.01|4.8|5.4|15.9|10.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
c6eca6b9-cd7f-4786-b23d-4a00893f7b5c,518776,2020-11-06 21:11:11,0,75,2.61,100,"46.28,17.36,5.7,40.2",46.28% @ 17.4° C D: 5.7° C G/KG: 5.7,46.28,False,947629,46.28|17.36|5.7|40.2|16.4|11,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,46.28|17.36|5.7|5.74285714285714|16.4|11,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
60d2a66d-139b-4d0b-aa56-f1b835c60ce7,518776,2020-11-06 19:11:12,0,76,2.61,100,"42.37,17.95,5,38.2",42.37% @ 18° C D: 5° C G/KG: 5.5,42.37,False,947629,42.37|17.95|5|38.2|16.9|11,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,42.37|17.95|5|5.45714285714286|16.9|11,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
3aa32d36-426d-402d-86d6-a34c50f5d9ba,518776,2020-11-06 17:11:11,0,73,2.61,100,"42.05,17.98,4.9,38",42.05% @ 18° C D: 4.9° C G/KG: 5.4,42.05,False,947629,42.05|17.98|4.9|38|16.9|11,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,42.05|17.98|4.9|5.42857142857143|16.9|11,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
4a57ae21-c07a-4294-a886-6dc155545657,518776,2020-11-06 15:11:11,0,72,2.6,100,"45.18,17.92,5.9,40.7",45.18% @ 17.9° C D: 5.9° C G/KG: 5.8,45.18,False,947629,45.18|17.92|5.9|40.7|16.9|11.3,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,45.18|17.92|5.9|5.81428571428571|16.9|11.3,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
022289ea-9fe8-4e52-9d3d-8d205df343cc,518776,2020-11-06 13:11:11,0,75,2.6,100,"44.29,17.72,5.4,39.4",44.29% @ 17.7° C D: 5.4° C G/KG: 5.6,44.29,False,947629,44.29|17.72|5.4|39.4|16.7|11,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,44.29|17.72|5.4|5.62857142857143|16.7|11,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
d1a87a48-083d-4f86-9db5-6eac701876f1,518776,2020-11-06 11:11:11,0,75,2.6,100,"48.05,17.52,6.4,42.2",48.05% @ 17.5° C D: 6.4° C G/KG: 6,48.05,False,947629,48.05|17.52|6.4|42.2|16.6|11.3,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,48.05|17.52|6.4|6.02857142857143|16.6|11.3,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
afad47fb-2453-40a5-a770-0422ed5d8af4,518776,2020-11-06 09:11:11,0,75,2.59,100,"51.84,17.26,7.3,44.8",51.84% @ 17.3° C D: 7.3° C G/KG: 6.4,51.84,False,947629,51.84|17.26|7.3|44.8|16.4|11.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,51.84|17.26|7.3|6.4|16.4|11.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
6a5dd7e2-1e81-49c1-986e-544c716f083e,518776,2020-11-06 07:11:11,0,73,2.59,100,"54.39,16.94,7.7,46",54.39% @ 16.9° C D: 7.7° C G/KG: 6.6,54.39,False,947629,54.39|16.94|7.7|46|16.1|11.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,54.39|16.94|7.7|6.57142857142857|16.1|11.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
60cb0a73-a19b-4592-8e67-4f6ce8d7384c,518776,2020-11-06 03:11:11,0,74,2.59,100,"58.65,16.37,8.3,47.8",58.65% @ 16.4° C D: 8.3° C G/KG: 6.8,58.65,False,947629,58.65|16.37|8.3|47.8|15.6|11.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,58.65|16.37|8.3|6.82857142857143|15.6|11.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
06d880e9-78d6-422b-b907-afcc0ec7a7e0,518776,2020-11-06 01:11:11,0,75,2.59,100,"59.11,16.57,8.6,48.8",59.11% @ 16.6° C D: 8.6° C G/KG: 7,59.11,False,947629,59.11|16.57|8.6|48.8|15.8|11.8,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,59.11|16.57|8.6|6.97142857142857|15.8|11.8,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
5b89dab6-4620-4049-b3ad-27188d573df3,518776,2020-11-07 23:11:11,0,75,2.6,100,"52,17.02,7.1,44.2",52% @ 17° C D: 7.1° C G/KG: 6.3,52,False,947629,52|17.02|7.1|44.2|16.1|11.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,52|17.02|7.1|6.31428571428571|16.1|11.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
0c4855fb-c2bd-4f86-b5e6-d432c5696167,518776,2020-11-07 21:11:11,0,75,2.61,100,"50.06,17.36,6.9,43.5",50.06% @ 17.4° C D: 6.9° C G/KG: 6.2,50.06,False,947629,50.06|17.36|6.9|43.5|16.5|11.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,50.06|17.36|6.9|6.21428571428571|16.5|11.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
183b89c5-0853-410e-81f2-025cfb9e5f7f,518776,2020-11-07 19:11:12,0,74,2.61,100,"48.54,17.85,6.9,43.5",48.54% @ 17.9° C D: 6.9° C G/KG: 6.2,48.54,False,947629,48.54|17.85|6.9|43.5|17|11.7,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,48.54|17.85|6.9|6.21428571428571|17|11.7,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
f50e3fd4-9944-46ae-8a30-00b546f92abc,518776,2020-11-07 17:11:12,0,76,2.6,100,"50.17,17.87,7.4,45.1",50.17% @ 17.9° C D: 7.4° C G/KG: 6.4,50.17,False,947629,50.17|17.87|7.4|45.1|17|11.9,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,50.17|17.87|7.4|6.44285714285714|17|11.9,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
68b3f3e2-b624-4757-bf2f-a2d6eefb590f,518776,2020-11-07 15:11:11,0,74,2.6,100,"50.06,17.67,7.1,44.4",50.06% @ 17.7° C D: 7.1° C G/KG: 6.3,50.06,False,947629,50.06|17.67|7.1|44.4|16.8|11.7,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,50.06|17.67|7.1|6.34285714285714|16.8|11.7,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
7a4fc901-44be-438c-85d4-e4640b91d6ff,518776,2020-11-07 13:11:11,0,73,2.6,100,"47.98,17.43,6.3,41.9",47.98% @ 17.4° C D: 6.3° C G/KG: 6,47.98,False,947629,47.98|17.43|6.3|41.9|16.5|11.2,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,47.98|17.43|6.3|5.98571428571429|16.5|11.2,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
bf54833e-7d81-4478-a8b0-5a86d600e5da,518776,2020-11-07 11:11:11,0,76,2.59,100,"45.67,17.23,5.4,39.4",45.67% @ 17.2° C D: 5.4° C G/KG: 5.6,45.67,False,947629,45.67|17.23|5.4|39.4|16.2|10.8,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,45.67|17.23|5.4|5.62857142857143|16.2|10.8,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
0cfaf35d-acb7-4c63-9fef-22d055e6fb60,518776,2020-11-07 09:11:11,0,75,2.59,100,"44,16.91,4.6,37.1",44% @ 16.9° C D: 4.6° C G/KG: 5.3,44,False,947629,44|16.91|4.6|37.1|15.8|10.3,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,44|16.91|4.6|5.3|15.8|10.3,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
4ad5b83c-81b5-4885-9a1a-a3a551fb9d98,518776,2020-11-07 07:11:11,0,74,2.58,100,"44.89,16.57,4.6,37.1",44.89% @ 16.6° C D: 4.6° C G/KG: 5.3,44.89,False,947629,44.89|16.57|4.6|37.1|15.5|10.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,44.89|16.57|4.6|5.3|15.5|10.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
513e9397-b685-4332-b318-9ceac1b2d8aa,518776,2020-11-07 05:11:12,0,75,2.59,100,"46.99,16.05,4.7,37.5",46.99% @ 16.1° C D: 4.7° C G/KG: 5.4,46.99,False,947629,46.99|16.05|4.7|37.5|14.9|10,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,46.99|16.05|4.7|5.35714285714286|14.9|10,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
61796587-0434-4bac-9fcf-340f9a7411a2,518776,2020-11-07 03:11:11,0,75,2.59,100,"47.51,16.41,5.2,38.8",47.51% @ 16.4° C D: 5.2° C G/KG: 5.5,47.51,False,947629,47.51|16.41|5.2|38.8|15.3|10.3,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,47.51|16.41|5.2|5.54285714285714|15.3|10.3,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
296e9c16-b70a-408d-9347-9fab15b03db1,518776,2020-11-07 01:11:11,0,74,2.59,100,"47.01,16.72,5.4,39.2",47.01% @ 16.7° C D: 5.4° C G/KG: 5.6,47.01,False,947629,47.01|16.72|5.4|39.2|15.7|10.5,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,47.01|16.72|5.4|5.6|15.7|10.5,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
68179ad1-4c8f-4e72-af29-7f7bc0af40fd,518776,2020-11-08 23:11:11,0,73,2.61,100,"63.44,17.8,10.8,56.7",63.44% @ 17.8° C D: 10.8° C G/KG: 8.1,63.44,False,947629,63.44|17.8|10.8|56.7|17.3|13.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,63.44|17.8|10.8|8.1|17.3|13.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
f1b3e6ca-8fce-4956-9abc-0da375a8af37,518776,2020-11-08 21:11:11,0,74,2.62,100,"62.48,18.07,10.8,56.8",62.48% @ 18.1° C D: 10.8° C G/KG: 8.1,62.48,False,947629,62.48|18.07|10.8|56.8|17.6|13.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,62.48|18.07|10.8|8.11428571428571|17.6|13.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
b0d9791c-af1f-47aa-8ff6-b8eb501e3bb7,518776,2020-11-08 19:11:11,0,74,2.61,100,"61.04,18.47,10.8,57",61.04% @ 18.5° C D: 10.8° C G/KG: 8.1,61.04,False,947629,61.04|18.47|10.8|57|18|13.8,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,61.04|18.47|10.8|8.14285714285714|18|13.8,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
d7c31cbb-82bf-429f-87c8-eb81282b8eb3,518776,2020-11-08 17:11:12,0,73,2.61,100,"60.01,18.43,10.5,55.9",60.01% @ 18.4° C D: 10.5° C G/KG: 8,60.01,False,947629,60.01|18.43|10.5|55.9|17.9|13.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,60.01|18.43|10.5|7.98571428571429|17.9|13.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
4488c4a9-9fd6-4837-8a21-338c053a9c26,518776,2020-11-08 15:11:11,0,74,2.61,100,"57.81,18.15,9.7,52.9",57.81% @ 18.2° C D: 9.7° C G/KG: 7.6,57.81,False,947629,57.81|18.15|9.7|52.9|17.5|13.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,57.81|18.15|9.7|7.55714285714286|17.5|13.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
cd1a1adc-a95b-4126-b488-8acc04ff0822,518776,2020-11-08 13:11:12,0,75,2.6,100,"57.24,17.94,9.4,51.6",57.24% @ 17.9° C D: 9.4° C G/KG: 7.4,57.24,False,947629,57.24|17.94|9.4|51.6|17.3|12.8,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,57.24|17.94|9.4|7.37142857142857|17.3|12.8,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
685329e6-f296-4e6d-a832-a6d5cd2cf19a,518776,2020-11-08 11:11:12,0,73,2.6,100,"57.09,17.68,9.1,50.6",57.09% @ 17.7° C D: 9.1° C G/KG: 7.2,57.09,False,947629,57.09|17.68|9.1|50.6|17|12.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,57.09|17.68|9.1|7.22857142857143|17|12.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
1eb4faad-9489-420b-89aa-c3bdc8002bc9,518776,2020-11-08 09:11:12,0,76,2.59,100,"55.77,17.47,8.5,48.8",55.77% @ 17.5° C D: 8.5° C G/KG: 7,55.77,False,947629,55.77|17.47|8.5|48.8|16.7|12.2,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,55.77|17.47|8.5|6.97142857142857|16.7|12.2,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
41fef2bb-9b3d-4d48-b2f7-1e5b806e9305,518776,2020-11-08 07:11:11,0,76,2.59,100,"55.63,17.09,8.2,47.5",55.63% @ 17.1° C D: 8.2° C G/KG: 6.8,55.63,False,947629,55.63|17.09|8.2|47.5|16.3|11.9,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,55.63|17.09|8.2|6.78571428571429|16.3|11.9,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
0662d056-c4a9-443a-ae5f-0fca57cd2af9,518776,2020-11-08 05:11:11,0,74,2.59,100,"56.03,16.5,7.7,46.1",56.03% @ 16.5° C D: 7.7° C G/KG: 6.6,56.03,False,947629,56.03|16.5|7.7|46.1|15.7|11.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,56.03|16.5|7.7|6.58571428571429|15.7|11.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
7924611f-b270-47ba-b75e-8f5054e25fa5,518776,2020-11-08 03:11:11,0,76,2.59,100,"54.23,16.64,7.4,45",54.23% @ 16.6° C D: 7.4° C G/KG: 6.4,54.23,False,947629,54.23|16.64|7.4|45|15.8|11.3,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,54.23|16.64|7.4|6.42857142857143|15.8|11.3,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
bcb0a609-aa2b-4066-99af-f4118f32bce9,518776,2020-11-08 01:11:12,0,76,2.6,100,"53.15,16.78,7.2,44.5",53.15% @ 16.8° C D: 7.2° C G/KG: 6.4,53.15,False,947629,53.15|16.78|7.2|44.5|15.9|11.3,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,53.15|16.78|7.2|6.35714285714286|15.9|11.3,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
